country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
JP,Japan,Yamanashi,,2020-04-07,-12,3,1,-30,-10,6
JP,Japan,Yamanashi,,2020-04-08,-17,0,2,-32,-11,6
JP,Japan,Yamanashi,,2020-04-09,-19,0,-2,-34,-10,7
JP,Japan,Yamanashi,,2020-04-10,-21,-1,-5,-39,-11,9
JP,Japan,Yamanashi,,2020-04-11,-26,-1,-18,-52,-17,11
JP,Japan,Yamanashi,,2020-04-12,-32,-5,-40,-60,-15,10
JP,Japan,Yamanashi,,2020-04-13,-35,-18,-63,-53,-14,12
JP,Japan,Yamanashi,,2020-04-14,-16,3,-8,-39,-11,8
JP,Japan,Yamanashi,,2020-04-15,-17,5,7,-35,-12,8
JP,Japan,Yamanashi,,2020-04-16,-20,2,-15,-40,-12,8
JP,Japan,Yamanashi,,2020-04-17,-25,-2,-19,-47,-14,11
JP,Japan,Yamanashi,,2020-04-18,-44,-17,-69,-71,-23,16
JP,Japan,Yamanashi,,2020-04-19,-33,-1,-4,-52,-16,10
JP,Japan,Yamanashi,,2020-04-20,-29,-9,-47,-53,-16,12
JP,Japan,Yamanashi,,2020-04-21,-24,-2,-12,-43,-16,10
JP,Japan,Yamanashi,,2020-04-22,-26,-5,-13,-44,-18,11
JP,Japan,Yamanashi,,2020-04-23,-27,-3,-17,-45,-17,11
JP,Japan,Yamanashi,,2020-04-24,-29,-3,-20,-50,-18,13
JP,Japan,Yamanashi,,2020-04-25,-35,-7,-35,-62,-22,13
JP,Japan,Yamanashi,,2020-04-26,-37,-8,-35,-65,-20,11
